"ID_TRAMO","UTM_IX","UTM_IY","UTM_FX","UTM_FY","UTM_IX_OK","UTM_IY_OK","UTM_FX_OK","UTM_FY_OK"
"9398",429952.34000000,4580857.09000000,429955.22000000,4580867.64700000,429857.34000000,4580652.09000000,429860.22000000,4580662.64700000
"9399",429923.35000000,4580754.90000000,429929.61000000,4580776.89000000,429828.35000000,4580549.90000000,429834.61000000,4580571.89000000
"9401",429722.04600000,4580900.85500000,429708.38700000,4580860.32200000,429627.04600000,4580695.85500000,429613.38700000,4580655.32200000
"9402",430458.41200000,4580861.12600000,430465.05300000,4580872.41800000,430363.41200000,4580656.12600000,430370.05300000,4580667.41800000
"9404",430350.17500000,4580636.11900000,430355.57700000,4580647.53400000,430255.17500000,4580431.11900000,430260.57700000,4580442.53400000
"9405",430336.47400000,4580742.43500000,430342.35700000,4580754.00900000,430241.47400000,4580537.43500000,430247.35700000,4580549.00900000
"9406",430310.92700000,4580693.86600000,430316.90900000,4580705.48200000,430215.92700000,4580488.86600000,430221.90900000,4580500.48200000
"9407",429810.98000000,4580529.26000000,429808.79400000,4580519.85800000,429715.98000000,4580324.26000000,429713.79400000,4580314.85800000
"9408",429491.71000000,4580888.47000000,429497.90000000,4580888.64000000,429396.71000000,4580683.47000000,429402.90000000,4580683.64000000
"9409",430248.47900000,4580843.65500000,430268.22900000,4580887.03000000,430153.47900000,4580638.65500000,430173.22900000,4580682.03000000
"9410",430223.57400000,4580791.71600000,430228.24100000,4580800.24600000,430128.57400000,4580586.71600000,430133.24100000,4580595.24600000
"9411",430205.97700000,4580757.84200000,430212.77400000,4580775.89900000,430110.97700000,4580552.84200000,430117.77400000,4580570.89900000
"9412",429636.22000000,4580888.47000000,429649.29000000,4580911.17000000,429541.22000000,4580683.47000000,429554.29000000,4580706.17000000
"9413",430977.93000000,4580682.87000000,430991.52000000,4580677.44000000,430882.93000000,4580477.87000000,430896.52000000,4580472.44000000
"9414",430890.90000000,4580706.97000000,430906.08000000,4580700.87000000,430795.90000000,4580501.97000000,430811.08000000,4580495.87000000
"9415",430867.30300000,4580716.38600000,430854.98900000,4580721.33500000,430772.30300000,4580511.38600000,430759.98900000,4580516.33500000
"9416",430725.66000000,4580773.42000000,430737.41000000,4580768.69000000,430630.66000000,4580568.42000000,430642.41000000,4580563.69000000
"9417",430627.47600000,4580823.95900000,430651.76900000,4580814.15800000,430532.47600000,4580618.95900000,430556.76900000,4580609.15800000
"9418",430572.74500000,4580845.59800000,430596.19200000,4580836.33200000,430477.74500000,4580640.59800000,430501.19200000,4580631.33200000
"9419",430507.31000000,4580872.18000000,430527.02000000,4580864.18000000,430412.31000000,4580667.18000000,430432.02000000,4580659.18000000
"9430",428140.64600000,4580125.07200000,428165.22900000,4580099.48800000,428045.64600000,4579920.07200000,428070.22900000,4579894.48800000
"9433",428235.15900000,4580228.88900000,428251.40900000,4580244.51400000,428140.15900000,4580023.88900000,428156.40900000,4580039.51400000
"9434",428299.10400000,4580290.90500000,428288.97900000,4580282.28000000,428204.10400000,4580085.90500000,428193.97900000,4580077.28000000
"9435",428408.85000000,4580399.03000000,428421.75000000,4580411.65000000,428313.85000000,4580194.03000000,428326.75000000,4580206.65000000
"9436",428468.99100000,4580457.74200000,428478.26800000,4580466.77800000,428373.99100000,4580252.74200000,428383.26800000,4580261.77800000
"9437",428621.80600000,4580607.08200000,428636.89000000,4580622.16500000,428526.80600000,4580402.08200000,428541.89000000,4580417.16500000
"9438",428185.92000000,4580080.97000000,428192.68000000,4580102.84000000,428090.92000000,4579875.97000000,428097.68000000,4579897.84000000
"9439",428216.97900000,4580183.93300000,428210.18000000,4580159.87400000,428121.97900000,4579978.93300000,428115.18000000,4579954.87400000
"9440",428894.50100000,4580533.21100000,428903.26600000,4580525.17400000,428799.50100000,4580328.21100000,428808.26600000,4580320.17400000
"9441",428858.50700000,4580672.83200000,428847.36400000,4580662.77100000,428763.50700000,4580467.83200000,428752.36400000,4580457.77100000
"9442",428799.24000000,4580598.71000000,428808.22000000,4580606.32000000,428704.24000000,4580393.71000000,428713.22000000,4580401.32000000
"9443",428765.57000000,4580570.15000000,428787.50000000,4580588.74000000,428670.57000000,4580365.15000000,428692.50000000,4580383.74000000
"9446",428629.81000000,4580492.24000000,428614.92000000,4580486.12000000,428534.81000000,4580287.24000000,428519.92000000,4580281.12000000
"9447",428348.97900000,4580230.90500000,428356.22900000,4580238.53000000,428253.97900000,4580025.90500000,428261.22900000,4580033.53000000
"9448",428350.86000000,4580212.01200000,428365.14900000,4580227.79000000,428255.86000000,4580007.01200000,428270.14900000,4580022.79000000
"9449",428718.29100000,4580594.95400000,428725.92800000,4580575.79800000,428623.29100000,4580389.95400000,428630.92800000,4580370.79800000
"9450",428703.52000000,4580808.02000000,428728.29700000,4580815.84100000,428608.52000000,4580603.02000000,428633.29700000,4580610.84100000
"9452",428634.97900000,4581090.78000000,428649.10400000,4581098.90500000,428539.97900000,4580885.78000000,428554.10400000,4580893.90500000
"9453",428615.06600000,4581091.79300000,428619.94800000,4581093.95700000,428520.06600000,4580886.79300000,428524.94800000,4580888.95700000
"9455",428709.61000000,4581135.55300000,428703.91000000,4581132.07000000,428614.61000000,4580930.55300000,428608.91000000,4580927.07000000
"9456",428734.84400000,4581162.54000000,428740.62400000,4581165.91900000,428639.84400000,4580957.54000000,428645.62400000,4580960.91900000
"9457",428440.69100000,4580474.34100000,428465.08500000,4580498.27500000,428345.69100000,4580269.34100000,428370.08500000,4580293.27500000
"9458",428656.91900000,4580686.20200000,428666.09400000,4580695.31700000,428561.91900000,4580481.20200000,428571.09400000,4580490.31700000
"9459",428837.30000000,4581056.28000000,428828.20000000,4581047.05000000,428742.30000000,4580851.28000000,428733.20000000,4580842.05000000
"9460",428466.95800000,4581276.58200000,428473.19400000,4581281.82700000,428371.95800000,4581071.58200000,428378.19400000,4581076.82700000
"9461",428528.96900000,4581332.33300000,428546.92700000,4581345.52700000,428433.96900000,4581127.33300000,428451.92700000,4581140.52700000
"9462",428220.45700000,4580992.69100000,428222.34500000,4581047.88200000,428125.45700000,4580787.69100000,428127.34500000,4580842.88200000
"9463",428533.44000000,4580641.66000000,428556.97000000,4580606.60000000,428438.44000000,4580436.66000000,428461.97000000,4580401.60000000
"9464",428315.99000000,4580813.61000000,428334.05300000,4580814.19900000,428220.99000000,4580608.61000000,428239.05300000,4580609.19900000
"9465",428460.35400000,4581418.90500000,428466.47900000,4581425.28000000,428365.35400000,4581213.90500000,428371.47900000,4581220.28000000
"9466",428793.72900000,4580947.65500000,428794.10400000,4580902.90500000,428698.72900000,4580742.65500000,428699.10400000,4580697.90500000
"9467",428370.12400000,4580415.21600000,428370.01700000,4580403.72600000,428275.12400000,4580210.21600000,428275.01700000,4580198.72600000
"9468",428393.67000000,4580881.60000000,428390.61600000,4580860.96400000,428298.67000000,4580676.60000000,428295.61600000,4580655.96400000
"9470",428257.30000000,4581113.74000000,428268.26000000,4581114.67000000,428162.30000000,4580908.74000000,428173.26000000,4580909.67000000
"9470",428231.54000000,4581111.54000000,428252.93000000,4581113.37000000,428136.54000000,4580906.54000000,428157.93000000,4580908.37000000
"9471",428397.01300000,4581491.53300000,428380.74700000,4581475.26700000,428302.01300000,4581286.53300000,428285.74700000,4581270.26700000
"9472",428709.51200000,4581043.55100000,428725.14500000,4581047.45800000,428614.51200000,4580838.55100000,428630.14500000,4580842.45800000
"9473",428606.99000000,4581057.36000000,428616.93000000,4581040.74000000,428511.99000000,4580852.36000000,428521.93000000,4580835.74000000
"9474",428564.82700000,4581107.28600000,428577.93700000,4581091.25300000,428469.82700000,4580902.28600000,428482.93700000,4580886.25300000
"9475",428541.75000000,4581151.92000000,428553.58000000,4581136.52000000,428446.75000000,4580946.92000000,428458.58000000,4580931.52000000
"9476",428644.17900000,4581264.64700000,428637.88600000,4581260.20500000,428549.17900000,4581059.64700000,428542.88600000,4581055.20500000
"9477",428466.64000000,4580549.05000000,428451.03000000,4580566.00000000,428371.64000000,4580344.05000000,428356.03000000,4580361.00000000
"9478",428469.75000000,4580907.86000000,428523.09000000,4580905.53000000,428374.75000000,4580702.86000000,428428.09000000,4580700.53000000
"9479",428297.22400000,4580956.33000000,428295.74600000,4580939.99200000,428202.22400000,4580751.33000000,428200.74600000,4580734.99200000
"9480",428423.12000000,4580701.48000000,428447.24000000,4580710.87000000,428328.12000000,4580496.48000000,428352.24000000,4580505.87000000
"9481",427523.47900000,4580400.28000000,427531.72900000,4580369.53000000,427428.47900000,4580195.28000000,427436.72900000,4580164.53000000
"9482",427953.57800000,4580391.68300000,427976.18600000,4580398.98600000,427858.57800000,4580186.68300000,427881.18600000,4580193.98600000
"9483",428249.68000000,4580585.70000000,428268.22000000,4580601.36000000,428154.68000000,4580380.70000000,428173.22000000,4580396.36000000
"9484",428055.52400000,4580425.43000000,428067.23200000,4580433.02200000,427960.52400000,4580220.43000000,427972.23200000,4580228.02200000
"9485",428214.53000000,4580812.33000000,428223.37000000,4580812.09000000,428119.53000000,4580607.33000000,428128.37000000,4580607.09000000
"9486",427957.10400000,4580482.78000000,427961.10400000,4580472.40500000,427862.10400000,4580277.78000000,427866.10400000,4580267.40500000
"9487",427592.70400000,4580063.44300000,427625.01900000,4580093.98100000,427497.70400000,4579858.44300000,427530.01900000,4579888.98100000
"9488",427694.81700000,4580130.67700000,427729.02200000,4580149.36400000,427599.81700000,4579925.67700000,427634.02200000,4579944.36400000
"9489",427643.15100000,4580502.10900000,427645.22400000,4580492.10000000,427548.15100000,4580297.10900000,427550.22400000,4580287.10000000
"9490",427664.96300000,4580412.95500000,427659.78400000,4580426.26200000,427569.96300000,4580207.95500000,427564.78400000,4580221.26200000
"9491",427424.94000000,4580515.94000000,427432.16000000,4580525.55000000,427329.94000000,4580310.94000000,427337.16000000,4580320.55000000
"9492",426948.34000000,4581065.87000000,426949.27000000,4581087.01000000,426853.34000000,4580860.87000000,426854.27000000,4580882.01000000
"9493",426902.47000000,4581139.51900000,426914.18400000,4581115.98600000,426807.47000000,4580934.51900000,426819.18400000,4580910.98600000
"9494",427154.03700000,4580673.56600000,427172.70500000,4580684.88300000,427059.03700000,4580468.56600000,427077.70500000,4580479.88300000
"9495",427382.10000000,4580955.74000000,427388.91000000,4580930.66000000,427287.10000000,4580750.74000000,427293.91000000,4580725.66000000
"9496",426832.50400000,4580886.92500000,426826.41500000,4580897.58900000,426737.50400000,4580681.92500000,426731.41500000,4580692.58900000
"9497",426976.58800000,4580720.95600000,426961.71000000,4580737.00400000,426881.58800000,4580515.95600000,426866.71000000,4580532.00400000
"9498",427082.68000000,4580628.04200000,427090.57700000,4580621.78200000,426987.68000000,4580423.04200000,426995.57700000,4580416.78200000
"9499",427141.43800000,4580577.99700000,427164.23700000,4580558.33900000,427046.43800000,4580372.99700000,427069.23700000,4580353.33900000
"9500",426731.39600000,4580981.98800000,426743.39600000,4580973.57200000,426636.39600000,4580776.98800000,426648.39600000,4580768.57200000
"9501",427089.15300000,4580682.56600000,427117.04900000,4580671.94800000,426994.15300000,4580477.56600000,427022.04900000,4580466.94800000
"9502",426952.51000000,4580847.78000000,426992.06900000,4580841.24700000,426857.51000000,4580642.78000000,426897.06900000,4580636.24700000
"9503",427338.97300000,4581096.37600000,427344.37500000,4581075.75500000,427243.97300000,4580891.37600000,427249.37500000,4580870.75500000
"9504",427282.20400000,4581316.76300000,427283.65700000,4581310.34900000,427187.20400000,4581111.76300000,427188.65700000,4581105.34900000
"9505",427033.72000000,4580974.97000000,427037.20000000,4580962.11000000,426938.72000000,4580769.97000000,426942.20000000,4580757.11000000
"9506",427046.01000000,4580943.50000000,427040.17000000,4580955.19000000,426951.01000000,4580738.50000000,426945.17000000,4580750.19000000
"9507",427052.57200000,4580930.36400000,427058.63400000,4580917.97200000,426957.57200000,4580725.36400000,426963.63400000,4580712.97200000
"9508",427272.28100000,4580556.67400000,427260.75400000,4580569.06900000,427177.28100000,4580351.67400000,427165.75400000,4580364.06900000
"9509",427388.26800000,4580894.22800000,427345.34400000,4580868.93100000,427293.26800000,4580689.22800000,427250.34400000,4580663.93100000
"9510",427242.90100000,4580819.47100000,427264.66600000,4580831.20200000,427147.90100000,4580614.47100000,427169.66600000,4580626.20200000
"9511",427286.21200000,4580486.42400000,427303.64600000,4580518.07300000,427191.21200000,4580281.42400000,427208.64600000,4580313.07300000
"9512",427336.77600000,4580961.40100000,427330.24000000,4580979.51200000,427241.77600000,4580756.40100000,427235.24000000,4580774.51200000
"9513",427044.77400000,4581043.61800000,427035.64600000,4581060.05500000,426949.77400000,4580838.61800000,426940.64600000,4580855.05500000
"9514",426965.73200000,4581193.73500000,426977.47100000,4581172.85300000,426870.73200000,4580988.73500000,426882.47100000,4580967.85300000
"9515",427139.44000000,4581327.11000000,427143.17000000,4581311.90000000,427044.44000000,4581122.11000000,427048.17000000,4581106.90000000
"9516",426928.83400000,4581170.65300000,426939.07700000,4581178.95500000,426833.83400000,4580965.65300000,426844.07700000,4580973.95500000
"9517",427013.43200000,4581237.93000000,427000.52200000,4581227.88400000,426918.43200000,4581032.93000000,426905.52200000,4581022.88400000
"9518",427052.58400000,4581265.85100000,427072.60600000,4581280.25000000,426957.58400000,4581060.85100000,426977.60600000,4581075.25000000
"9519",427165.62800000,4581350.54200000,427153.60200000,4581340.48900000,427070.62800000,4581145.54200000,427058.60200000,4581135.48900000
"9520",427278.77200000,4581160.15100000,427313.19700000,4581169.47900000,427183.77200000,4580955.15100000,427218.19700000,4580964.47900000
