STREET_ID,STREET_TYPE,OFFICIAL_NAME,SHORT_NAME
182702,C,Carrer de Lluís Muntadas,Lluís Muntadas
182804,Ptge,Passatge de Lluís Pellicer,Ptge Ll Pellicer
183002,C,Carrer de Lluís Sagnier,Lluís Sagnier
183104,C,Carrer de Lluís Vives,Lluís Vives
183206,C,Carrer de la Lluna,Lluna
183603,C,Carrer de la Llacuna,Llacuna
183705,Ptge,Passatge de la Llacuna,Ptge Llacuna
183909,C,Carrer de Lledó,Lledó
184005,C,Carrer del Lledoner,Lledoner
184107,C,Carrer de Llafranc,Llafranc
184209,C,Carrer de Llagostera,Llagostera
184402,C,Carrer de Llança,Llança
184457,Est,Estació Funicular Tibidabo 1,Est Funic Tibida 1
184479,Est,Estació Funicular Tibidabo 2,Est Funic Tibida 2
184504,C,Carrer d'en Llàstics,Llàstics
184606,C,Carrer de Llauder,Llauder
184708,Ptge,Passatge de Llavallol,Ptge Llavallol
184800,C,Carrer de Llerona,Llerona
184901,T,Torrent de Lligalbé,T Lligalbé
185008,Pati,Pati d'en Llimona,Pati Llimona
185052,C,Carrer de Llinars del Vallès,Llinars del Vallès
185100,Camí,Camí de la Lliça,Camí Lliça
185143,C,Carrer de Lliçà,Lliçà
185303,Ptge,Passatge de Llívia,Ptge Llívia
185405,C,Carrer de Llobet,Llobet
185507,C,Carrer de Llobet i Vall-llosera,Ll Vall-llosera
185700,C,Carrer del Llobregós,Llobregós
185802,C,Carrer de Llopis,Llopis
186000,Ptge,Passatge de Llorac,Ptge Llorac
186102,C,Carrer de Llorens i Barba,Llorens i Barba
186204,C,Carrer de Lloret de Mar,Lloret de Mar
186306,C,Carrer de la Llosa,Llosa
186408,C,Carrer de Llobera,Llobera
186500,C,Carrer de Lluc,Lluc
186601,Pl,Plaça de Llucmajor,Pl Llucmajor
186703,C,Carrer de Llull,Llull
186805,C,Carrer del Lluçanès,Lluçanès
186907,C,Carrer de Lluçà,Lluçà
186951,C,Carrer M Zona Franca,M
186973,C,Carrer de Madame Butterfly,Madame Butterfly
187003,Ptge,Passatge de Madoz,Ptge Madoz
187105,C,Carrer dels Madrazo,Madrazo
187150,Pl,Plaça de la Mare Nazaria March,Pl M Nazaria March
187207,Av,Avinguda de Madrid,Av Madrid
187400,C,Carrer de la Madriguera,Madriguera
187502,Ptge,Passatge de Madrona Piera,Ptge Madrona Piera
187579,C,Carrer del Maduixer,Maduixer
187604,T,Torrent del Maduixer,T Maduixer
187659,Pl,Plaça de la Mainada,Pl Mainada
187706,C,Carrer de la Mestrança,Mestrança
187750,C,Carrer del Maestrat,Maestrat
187900,Trvs,Travessia del Maestrat P E,Trvs Maestrat P E
188006,C,Carrer d'Isaac Albèniz,Isaac Albèniz
188108,C,Carrer del Mestre Alfonso,Mestre Alfonso
188200,C,Carrer del Mestre Dalmau,Mestre Dalmau
188301,C,Carrer del Mestre Aloi,Mestre Aloi
188403,C,Carrer de Manuel de Falla,Manuel de Falla
188458,C,Carrer de l'Amarant,Amarant
188480,C,Carrer de Joan Manén,Joan Manén
188505,Pl,Plaça de Lluís Millet,Pl Lluís Millet
188607,C,Carrer del Mestre Nicolau,Mestre Nicolau
188709,C,Carrer de Francesc Pérez-Cabrero,F Pérez-Cabrero
188753,C,Carrer del Vesc,Vesc
188800,C,Carrer del Mestre Serradesanferm,Mtre Serradesanfer
188902,C,Carrer de Josep Serrano,Josep Serrano
189009,C,Carrer de Ricardo Villa,Ricardo Villa
189100,C,Carrer dels Mestres Casals i Martorell,Mtres Casals Marto
189202,C,Carrer de Magalhaes,Magalhaes
189304,Ptge,Passatge de Magarola,Ptge Magarola
189406,C,Carrer de les Magdalenes,Magdalenes
189803,C,Carrer de Maó,Maó
189905,C,Carrer de Maignon,Maignon
190100,C,Carrer de la Maladeta,Maladeta
190201,Pl,Plaça de Bonet i Muixí,Pl Bonet i Muixí
190303,C,Carrer de Malats,Malats
190405,C,Carrer del Malcuinat,Malcuinat
190609,Ptge,Passatge de Malet,Ptge Malet
190700,C,Carrer de Malgrat,Malgrat
190802,C,Carrer del Malnom,Malnom
190904,Ptge,Passatge de Maluquer,Ptge Maluquer
191044,Ptge,Passatge de Mallofré,Ptge Mallofré
191204,C,Carrer de Mallorca,Mallorca
191306,T,Torrent de la Mamella,T Mamella
191408,C,Carrer de Manacor,Manacor
191500,C,Carrer de la Manxa,Manxa
191601,C,Carrer de Mandoni,Mandoni
191703,C,Carrer de Mandri,Mandri
191805,C,Carrer d'en Manelic,Manelic
191907,C,Carrer de la Manigua,Manigua
192003,C,Carrer de Manila,Manila
192105,Ptge,Passatge de Manlleu,Ptge Manlleu
192207,C,Carrer de Manlleu,Manlleu
192309,C,Carrer de Manresa,Manresa
192400,C,Carrer de Manrique de Lara,Manrique de Lara
192502,C,Carrer de Manso,Manso
192604,C,Carrer del Mas Casanovas,Mas Casanovas
192706,C,Carrer del Mas Pujol,Mas Pujol
192808,T,Torrent de Can Mantega,T Can Mantega
192900,C,Carrer de Manuel Angelon,Manuel Angelon
193006,C,Carrer de Manuel Arnús,Manuel Arnús
193108,Pg,Passeig de Manuel Girona,Pg Manuel Girona
193200,C,Carrer de Sant Pere de Romanies,Sant Pere Romanies
193301,C,Carrer de Manuel Ramon,Manuel Ramon
193403,Plta,Placeta de Manuel Ribé,Plta Manuel Ribé
193458,C,Carrer de Manuel Sanchis i Guarner,M Sanchis Guarner
193505,C,Carrer de Manuel Sancho,Manuel Sancho
193607,Ptge,Passatge de Manuel Sancho,Ptge Manuel Sancho
193709,Ptge,Passatge de les Manufactures,Ptge Manufactures
193800,C,Carrer de Manzanares,Manzanares
193902,C,Carrer de Mañé i Flaquer,Mañé i Flaquer
194009,Pl,Plaça de Mañé i Flaquer,Pl Mañé i Flaquer
194100,C,Carrer de La Maquinista,La Maquinista
194155,Parc,Parc Forestal de la Meca,Parc F Meca
194202,C,Carrer del Mar,Mar
194359,C,Carrer de Maracaibo,Maracaibo
194406,Pg,Passeig de Maragall,Pg Maragall
194508,Pl,Plaça de Maragall,Pl Maragall
194600,C,Carrer de Marcel.lí,Marcel.lí
194701,Rier,Riera de Marcel.lí,Rier Marcel.lí
194803,C,Carrer de Marc Aureli,Marc Aureli
194870,C,Carrer de Marco Polo,Marco Polo
195001,Plta,Placeta d'en Marcús,Plta Marcús
195103,C,Carrer de la Mare Eterna,Mare Eterna
195409,C,Carrer del Maresme,Maresme
195500,C,Carrer de Margarit,Margarit
195602,C,Carrer de Margenat,Margenat
195806,C,Carrer de Marí,Marí
195908,Ptge,Passatge de Marí,Ptge Marí
196004,C,Carrer de Maria,Maria
196106,C,Carrer de Maria Auxiliadora,Maria Auxiliadora
196208,C,Carrer de Maria Barrientos,Maria Barrientos
196300,C,Carrer de Maria Paretas,Maria Paretas
196354,C,Carrer de Maria Reina,Maria Reina
196401,C,Carrer de Maria Victòria,Maria Victòria
196503,C,Carrer de Mariana Pineda,Mariana Pineda
196605,C,Carrer de Marianao,Marianao
196707,C,Carrer de Marià Aguiló,Marià Aguiló
196809,Pl,Plaça de Marià Brossa,Pl Marià Brossa
196900,C,Carrer de Marià Cubí,Marià Cubí
197007,C,Carrer de Marià Labèrnia,Marià Labèrnia
197109,Ptge,Passatge de Marimon,Ptge Marimon
197200,C,Carrer de Marín,Marín
197302,C,Carrer de la Marina,Marina
197404,Ptge,Passatge de la Marina,Ptge Marina
197506,Pas,Pas de la Marina,Pas Marina
197608,C,Carrer del Torrent de Can Mariner,Torrent C Mariner
197620,Ptge,Passatge de Mariné,Ptge Mariné
197700,Ptge,Passatge de Mariner,Ptge Mariner
197801,C,Carrer dels Mariners,Mariners
197903,Pg,Passeig Marítim de la Barceloneta,Pg Marítim Barcelo
198000,C,Carrer de Marlet,Marlet
198101,C,Carrer de Marmellà,Marmellà
198156,C,Carrer del Marbre,Marbre
198167,C,Carrer del Marne,Marne
198203,Av,Avinguda del Marquès de l'Argentera,Av Mrq Argentera
198258,C,Carrer del Marquès de Barberà,Marquès de Barberà
198407,C,Carrer del Marquès de Campo Sagrado,Mrq Campo Sagrado
198509,Av,Avinguda del Marquès de Castellbell,Av Mrq Castellbell
198600,Ptge,Passatge del Marquès de Castellbell,Ptge M Castellbell
198702,Av,Avinguda de Francesc Ferrer i Guàrdia,Av F Ferrer Guàrdi
198804,Av,Avinguda del Paral.lel,Av Paral.lel
198906,C,Carrer del Marquès de Foronda,Marquès de Foronda
199002,Pl,Plaça de Josep Puig i Cadafalch,Pl J. Puig Cadafal
199104,C,Carrer del Marquès de Lamadrid,Marquès Lamadrid
199206,C,Carrer del Marquès de la Mina,Marquès de la Mina
199308,Pl,Plaça de la Barceloneta,Pl Barceloneta
199400,C,Carrer del Marquès de Mulhacén,Marquès Mulhacén
199501,C,Carrer del Marquès de la Quadra,Marquès Quadra
199603,C,Carrer del Marquès de Santa Ana,Marquès Santa Ana
199807,C,Carrer del Marquès de Santillana,Marquès Santillana
199909,C,Carrer del Marquès de Sentmenat,Marquès Sentmenat
200000,C,Carrer de la Marquesa,Marquesa
200101,C,Carrer de la Marquesa de Caldes de Montbui,Mqsa Caldes Montb
200203,Plta,Placeta de la Marquesa de Caldes de Montbui,Plta Mqsa Caldes M
200305,C,Carrer de la Marquesa de Vilallonga,Mqsa Vilallonga
200407,C,Carrer de Marquet,Marquet
200509,Pl,Plaça de Marquilles,Pl Marquilles
200600,C,Carrer del Marroc,Marroc
200702,C,Carrer de Marçà,Marçà
200906,C,Carrer de Marsala,Marsala
201002,C,Carrer de Marsans i Rof,Marsans i Rof
201104,C,Carrer de Martí,Martí
201206,C,Carrer de Martí i Alsina,Martí i Alsina
201308,C,Carrer de Martí Molins,Martí Molins
201400,Pg,Passeig de Picasso,Pg Picasso
201501,C,Carrer de Martínez de la Rosa,Martínez Rosa
201603,Rbla,Rambla de l'Onze de Setembre,Rbla Onze Setembre
201705,C,Carrer de Martorell i Peña,Martorell i Peña
201807,C,Carrer de Martorelles,Martorelles
201909,Ptge,Passatge de Martras,Ptge Martras
202005,C,Carrer del Mas Duran,Mas Duran
202050,Camí,Camí del Mas Guimbau,Camí Mas Guimbau
202107,E.A.,Mas Pascual,E.A. Mas Pascual
202209,Ptge,Passatge de Mas de Roda,Ptge Mas de Roda
202264,Camí,Camí de la Reineta,Camí Reineta
202275,Camí,Camí de la Font dels Pins,Camí Font Pins
202297,Pg,Passeig de Solé i Pla,Pg Solé i Pla
202300,C,Carrer de Mas Yebra,Mas Yebra
202402,Pl,Plaça de Masadas,Pl Masadas
202504,C,Carrer de Mascaró,Mascaró
202708,C,Carrer de Dolors Masferrer i Bosch,Dolors Masferrer
202901,C,Carrer del Masnou,Masnou
203008,Ptge,Passatge de Masoliver,Ptge Masoliver
203100,C,Carrer de Maspons,Maspons
203201,C,Carrer de Maspons i Labrós,Maspons i Labrós
203303,C,Carrer de Masquefa,Masquefa
203405,C,Carrer dels Masriera,Masriera
203609,Ptge,Passatge de Massaguer,Ptge Massaguer
203802,C,Carrer de Massanet,Massanet
203904,C,Carrer de Massens,Massens
204204,C,Carrer de Mata,Mata
204306,C,Carrer de Matadepera,Matadepera
204703,C,Carrer del Matagalls,Matagalls
204805,C,Carrer de Matamala,Matamala
204907,C,Carrer de Matanzas,Matanzas
205105,Ctra,Carretera de Mataró,Ctra Mataró
205150,Ctra,Carretera Antiga de Mataró,Ctra Antiga Mataró
205309,C,Carrer del Camp del Ferro,Camp del Ferro
205400,C,Carrer de Mateu,Mateu
205502,C,Carrer de Mateu Ferran,Mateu Ferran
205604,C,Carrer de la Maternitat,Maternitat
205808,C,Carrer de Matilde,Matilde
205900,C,Carrer de Matilde Díez,Matilde Díez
206006,C,Carrer de Maurici Serrahima,Maurici Serrahima
206108,C,Carrer de Maurici Vilomara,Maurici Vilomara
206200,Ptge,Passatge de Maiol,Ptge Maiol
206301,Pl,Plaça Mayor P E,Pl Mayor P E
206356,C,Carrer Major de Can Caralleu,Major Can Caralleu
206403,C,Carrer Gran de Gràcia,Gran de Gràcia
206458,C,Carrer Major del Rectoret,Major del Rectoret
206469,Pl,Plaça Major del Rectoret,Pl Major Rectoret
206505,C,Carrer Major de Sarrià,Major de Sarrià
206607,C,Carrer de la Mecànica,Mecànica
206709,C,Carrer de les Medes,Medes
206800,C,Carrer de Sant Pere Mitjà,Sant Pere Mitjà
206902,C,Carrer de Mediona,Mediona
207009,C,Carrer de la Mediterrània,Mediterrània
207100,C,Carrer de Meer,Meer
207202,C,Carrer de Mejía Lequerica,Mejía Lequerica
207304,C,Carrer de Mèxic,Mèxic
207406,C,Carrer de Melcior de Palau,Melcior de Palau
207508,C,Carrer de Melilla,Melilla
207600,T,Torrent de Melis,T Melis
207701,C,Carrer de Mendel,Mendel
207803,C,Carrer de Méndez Núñez,Méndez Núñez
207905,Ptge,Passatge de Méndez Vigo,Ptge Méndez Vigo
208001,C,Carrer del Torrent de l'Olla,Torrent de l'Olla
208056,C,Carrer Menor de Sarrià,Menor de Sarrià
208205,C,Carrer de Menorca,Menorca
208250,E.A.,Mentora Alsina Tibidabo,E.A. Mentora Alsin
208307,Pl,Plaça del Mercadal,Pl Mercadal
208340,E.A.,Piscinas Bernat Picornell,E.A. Piscinas Pico
208409,Ptge,Passatge de Mercader,Ptge Mercader
208500,C,Carrer dels Mercaders P E,Mercaders P E
208555,Pati,Pati Cordobés P E,Pati Cordobés P E
208602,C,Carrer de Mercaders,Mercaders
208704,Bda,Baixada del Mercat,Bda Mercat
208806,C,Carrer del Mercat,Mercat
208908,Ptge,Passatge del Mercat,Ptge Mercat
209004,Pl,Plaça del Mercat,Pl Mercat
209106,Ptge,Passatge Mercantil,Ptge Mercantil
209208,C,Carrer de la Mercè,Mercè
209300,Ptge,Passatge de Valeri Serra,Ptge Valeri Serra
209401,Pl,Plaça de la Mercè,Pl Mercè
209503,C,Carrer de Mercedes,Mercedes
209605,Ptge,Passatge de Mercedes,Ptge Mercedes
209707,Rbla,Rambla de Mercedes,Rbla Mercedes
209809,C,Carrer del Mercuri,Mercuri
209864,E.A.,Merendero Pati Verd,E.A. Merendero Pad
209886,E.A.,Merendero Font Alba,E.A. Merendero Fon
209900,Av,Avinguda Meridiana,Av Meridiana
210003,C,Carrer Meridional,Meridional
210105,C,Carrer de Messina,Messina
210207,C,Carrer de l'Hostal de Sant Antoni,Hostal Sant Antoni
210309,C,Carrer de la Metal.lúrgia,Metal.lúrgia
210400,C,Carrer dels Metges,Metges
210502,C,Carrer del Misser Ferrer,Misser Ferrer
210706,Ptge,Passatge del Mig del Turó,Ptge Mig del Turó
210772,Jard,Jardins del Turó del Putget,Jard Turó Putget
210808,C,Carrer de Miquel Àngel,Miquel Àngel
210900,C,Carrer de Miquel Bleach,Miquel Bleach
211006,C,Carrer de Miquel Boera,Miquel Boera
211050,C,Carrer de Miquel Ferrà,Miquel Ferrà
211108,C,Carrer de Miquel dels Sants Oliver,M Sants Oliver
211200,Ptge,Passatge del Mil vuit-cents,Ptge Mil vuit-cent
211301,C,Carrer de Milà i Fontanals,Milà i Fontanals
211403,C,Carrer del Miracle,Miracle
211505,C,Carrer del Milanesat,Milanesat
211607,C,Carrer de Milans,Milans
211709,C,Carrer de Milton,Milton
211800,C,Carrer de la Mímica,Mímica
211902,C,Carrer de les Mimoses,Mimoses
211957,Pg,Passeig del Grèvol,Pg Grèvol
212009,C,Carrer de Mina,Mina
212304,C,Carrer de la Mina de la Ciutat,Mina de la Ciutat
212406,C,Carrer de la Mineria,Mineria
212508,C,Carrer de Minerva,Minerva
212600,Ptge,Passatge de Ministral,Ptge Ministral
212701,C,Carrer del Miño,Miño
212803,C,Carrer de Miquel i Badia,Miquel i Badia
212905,C,Carrer de Mir,Mir
213001,C,Carrer de Mir Geribert,Mir Geribert
213170,Jard,Jardins del Mirador,Jard Mirador
213205,C,Carrer de Mirallers,Mirallers
213307,Av,Avinguda de Miramar,Av Miramar
213409,Ctra,Carretera de Miramar,Ctra Miramar
213500,Jard,Jardins de Miramar,Jard Miramar
213602,Pg,Passeig de Miramar,Pg Miramar
213704,C,Carrer de Mireia,Mireia
213806,C,Carrer de Miret i Sans,Miret i Sans
213908,Av,Avinguda de Mistral,Av Mistral
214004,C,Carrer de Modest Urgell,Modest Urgell
214106,C,Carrer de Modolell,Modolell
214150,C,Carrer del Mogent,Mogent
214208,Ptge,Passatge de Monyarc,Ptge Monyarc
214300,C,Carrer de les Moles,Moles
214401,Pl,Plaça de Molina,Pl Molina
214503,C,Carrer de Moliné,Moliné
214605,C,Carrer del Molí,Molí
214627,Camí,Camí del Molí de Vallvidrera,Camí Molí Vallvid
214638,Camí,Camí del Molí,Camí Molí
214740,Ctra,Carretera de Molins de Rei,Ctra Molins de Rei
214809,C,Carrer de Molist,Molist
214900,Pg,Passeig de Mollerussa,Pg Mollerussa
215109,C,Carrer d'en Mònec,Mònec
215200,Bda,Baixada del Monestir,Bda Monestir
215302,C,Carrer del Monestir,Monestir
215404,Pl,Plaça del Monestir,Pl Monestir
215459,E.A.,Monasterio Clarisas,E.A. Monast Claris
215700,C,Carrer dels Moneders,Moneders
215801,C,Carrer de Monegal,Monegal
215903,C,Carrer de Montfar,Montfar
216101,C,Carrer de Monistrol,Monistrol
216203,C,Carrer de les Monges,Monges
216258,Rier,Riera de les Monges,Rier Monges
216407,C,Carrer de Monjo,Monjo
216509,C,Carrer de Monlau,Monlau
216600,C,Carrer de Montmany,Montmany
216702,Pl,Plaça de Mons,Pl Mons
216804,C,Carrer de Montagut,Montagut
216906,C,Carrer de Montalegre,Montalegre
217002,Av,Avinguda dels Montanyans,Av Montanyans
217104,C,Carrer de la Muntanya,Muntanya
217206,Rbla,Rambla de la Muntanya,Rbla Muntanya
217308,C,Carrer de Montanyans,Montanyans
217352,Parc,Parc Forestal de Montbau,Parc F Montbau
217501,C,Carrer de Montcada,Montcada
217603,Plta,Placeta de Montcada,Plta Montcada
217705,C,Carrer de Montclar,Montclar
217807,Pg,Passeig d'Amunt,Pg Amunt
217909,C,Carrer de Mont d'Orsà,Mont d'Orsà
217953,Ptge,Passatge del Mont de Pietat,Ptge Mont Pietat
218005,C,Carrer de Montecassino,Montecassino
218107,C,Carrer del Turó de Monterols,Turó de Monterols
218209,C,Carrer de Monterols,Monterols
218300,C,Carrer de Montsió,Montsió
218402,C,Carrer de Montevideo,Montevideo
218504,Ctra,Carretera de Montjuïc,Ctra Montjuïc
218606,Pg,Passeig de Montjuïc,Pg Montjuïc
218708,C,Carrer de Montjuïc del Carme,Montjuïc del Carme
218800,C,Carrer de Montjuïc del Bisbe,Montjuïc del Bisbe
218901,C,Carrer de Montmajor,Montmajor
219100,C,Carrer del Montnegre,Montnegre
219201,C,Carrer de Montornès,Montornès
219303,Ptge,Passatge de Montornès,Ptge Montornès
219507,C,Carrer de Montpeller,Montpeller
219609,C,Carrer de Mont-ral,Mont-ral
219700,C,Carrer de Mont-roig,Mont-roig
219802,C,Carrer de Mont-ros,Mont-ros
219904,C,Carrer del Montsant,Montsant
220007,C,Carrer del Montsec,Montsec
220109,C,Carrer del Montseny,Montseny
220200,C,Carrer de Montserrat,Montserrat
220233,Jard,Jardins de Montserrat,Jard Montserrat
220255,Ptge,Passatge de Montserrat,Ptge Montserrat
220302,Plta,Placeta de Montserrat,Plta Montserrat
220404,C,Carrer de Montserrat de Casanovas,Montse Casanovas
220506,C,Carrer de la Muntanya de Montserrat,Muntanya Montserra
220608,C,Carrer de Monturiol,Monturiol
220700,Camí,Camí de Can Móra,Camí Can Móra
220903,C,Carrer de Móra d'Ebre,Móra d'Ebre
221000,C,Carrer de Móra la Nova,Móra la Nova
221101,C,Carrer dels Morabos,Morabos
221203,C,Carrer de Moragas,Moragas
221258,Jard,Jardins de Moragas,Jard Moragas
221305,C,Carrer de Morales,Morales
221407,C,Carrer de Moratín,Moratín
221509,C,Carrer de Morató,Morató
221600,C,Carrer del Morell,Morell
221702,Ptge,Passatge de Morenes,Ptge Morenes
221804,C,Carrer de la Morera,Morera
221906,C,Carrer de les Mosques,Mosques
221928,T,Torrent del Rovelló,T Rovelló
221950,Pl,Plaça de Mossèn Clapés,Pl Mossèn Clapés
221972,Jard,Jardins de Mossèn Costa i Llobera,Jard M Cst Llobera
222002,Pl,Plaça de Mossèn Jacint Verdaguer,Pl Msèn Verdaguer
222057,Jard,Jardins de Mossèn Cinto Verdaguer,Jard M C Verdaguer
222104,C,Carrer de Mossèn Vives,Mossèn Vives
222206,C,Carrer dels Motors,Motors
222400,C,Carrer de la Democràcia,Democràcia
222501,C,Carrer de Moià,Moià
222603,C,Carrer del Moianès,Moianès
222705,C,Carrer de Mozart,Mozart
222909,C,Carrer de Mühlberg,Mühlberg
223005,Ptge,Passatge de la Mulassa,Ptge Mulassa
223107,Ptge,Passatge de Mulet,Ptge Mulet
223209,C,Carrer del Municipi,Municipi
223300,C,Carrer de Munné,Munné
223402,C,Carrer de Munner,Munner
223504,C,Carrer de Muntadas,Muntadas
223606,C,Carrer de Muntaner,Muntaner
223708,C,Carrer de Muntanyola,Muntanyola
223901,C,Carrer de Mur,Mur
224008,C,Carrer de Mura,Mura
224100,C,Carrer de Múrcia,Múrcia
224201,C,Carrer de Muret,Muret
224303,C,Carrer de Murillo,Murillo
224405,C,Carrer de la Murtra,Murtra
224507,C,Carrer de la Música,Música
224609,C,Carrer de les Muses,Muses
224700,C,Carrer de Musitu,Musitu
224802,C,Carrer de la Nació,Nació
224904,Pg,Passeig de Joan de Borbó Comte de Barcelona,Pg Joan Borbó
225000,C,Carrer de Nadal,Nadal
225102,Pl,Plaça de Nadal,Pl Nadal
225204,C,Carrer de Naïm,Naïm
225306,C,Carrer de la Nau Santa Maria,Nau Santa Maria
225408,Ptge,Passatge de Napoleó,Ptge Napoleó
225500,C,Carrer de Nàpols,Nàpols
225601,C,Carrer de Narbona,Narbona
225703,Pl,Plaça de Narcisa Freixas,Pl Narcisa Freixas
225805,Pl,Plaça de Narcís Oller,Pl Narcís Oller
225907,C,Carrer de la Nau,Nau
226003,C,Carrer de Navarra,Navarra
226207,C,Carrer de Navarro i Reverter,Navarro i Reverter
226309,Pl,Plaça de Las Navas,Pl Las Navas
226400,C,Carrer de Las Navas de Tolosa,Navas de Tolosa
226502,C,Carrer de Navata,Navata
226604,C,Carrer de Natzaret,Natzaret
226659,C,Carrer de les Nebuloses,Nebuloses
226706,Ptge,Passatge del Negociant,Ptge Negociant
227006,C,Carrer de Negrell,Negrell
227108,C,Carrer de Negrevernís,Negrevernís
227200,C,Carrer de la Nena Casas,Nena Casas
227301,C,Carrer de Neopàtria,Neopàtria
227403,C,Carrer de Neptú,Neptú
227505,Pl,Plaça de Neptú,Pl Neptú
227607,C,Carrer del Nerbion,Nerbion
227709,C,Carrer de la Neu de Sant Cugat,Neu de Sant Cugat
227800,C,Carrer de Nicaragua,Nicaragua
227902,C,Carrer de Nicolau de Sant Climent,Nicolau S Climent
228009,C,Carrer del Nil,Nil
228053,Ptge,Passatge del Nil,Ptge Nil
228100,C,Carrer de Nil Fabra,Nil Fabra
228155,C,Carrer de Nínive,Nínive
228406,C,Carrer de Niça,Niça
228508,C,Carrer de Nobel,Nobel
228600,C,Carrer de la Noguera Pallaresa,Noguera Pallaresa
228701,C,Carrer de la Noguera Ribagorçana,Noguera Ribagorçan
